Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
83767,14/09/00,0,,20.3,,0,1.2,18.94,97.75,0.666667
83767,14/09/00,1200,1.2,,18.4,,,,,
83767,15/09/00,0,,22,,1,1.2,18.22,88.25,1
83767,15/09/00,1200,18.1,,15,,,,,
83767,16/09/00,0,,23.6,,1.3,0.5,19.3,86.5,1
83767,16/09/00,1200,0,,16.1,,,,,
83767,17/09/00,0,,28.2,,8.7,2.6,22.32,64,1.333333
83767,17/09/00,1200,0,,16.6,,,,,
83767,18/09/00,0,,30.6,,9.6,6,24.82,58,1
83767,18/09/00,1200,0,,18.8,,,,,
83767,19/09/00,0,,32.7,,10.1,7.9,26.22,58.25,1
83767,19/09/00,1200,0,,22.5,,,,,
83767,20/09/00,0,,32.7,,10.6,8,26.68,49.75,1.333333
83767,20/09/00,1200,0,,21.8,,,,,
83767,21/09/00,0,,33.9,,10.9,9.8,27.36,40,0.666667
83767,21/09/00,1200,0,,21.2,,,,,
83767,22/09/00,0,,29.8,,7,11.6,23.5,58.25,1.666667
83767,22/09/00,1200,0,,19.6,,,,,
83767,23/09/00,0,,31,,7.9,6.8,24.82,52,1.333333
83767,23/09/00,1200,0,,19.4,,,,,
83767,24/09/00,0,,26.4,,0.3,9,20.34,78.75,1.333333
83767,24/09/00,1200,0,,17,,,,,
83767,25/09/00,0,,20.2,,11.1,2.6,15.12,48.25,1.333333
83767,25/09/00,1200,13.4,,9.9,,,,,
83767,26/09/00,0,,24,,10.8,6.8,16.72,54,2
83767,26/09/00,1200,0,,10.2,,,,,
83767,27/09/00,0,,26.3,,10.2,6.5,18.98,62.5,0.666667
83767,27/09/00,1200,0,,10.8,,,,,
83767,28/09/00,0,,26.3,,5.9,6.5,20.9,67.5,1
83767,28/09/00,1200,0,,16.4,,,,,
83767,29/09/00,0,,28.9,,7.6,4.6,23.56,62.5,1
83767,29/09/00,1200,0,,20,,,,,
83767,30/09/00,0,,29.6,,9.9,6.1,24.32,50.5,1
83767,30/09/00,1200,0,,20.4,,,,,
83767,01/10/00,0,,31,,11.1,7.6,24.72,52.75,0.666667
83767,01/10/00,1200,0,,18.5,,,,,
83767,02/10/00,0,,32.4,,10.7,7.5,26.56,48,1
83767,02/10/00,1200,0,,21.5,,,,,
83767,03/10/00,0,,34.2,,11.3,6.9,27.62,48.5,0.666667
83767,03/10/00,1200,0,,21.9,,,,,
83767,04/10/00,0,,31,,5.7,7.7,23.58,76.25,2.033333
83767,04/10/00,1200,0,,20.2,,,,,
83767,05/10/00,0,,25.5,,4.2,3.8,21.54,65,1.333333
83767,05/10/00,1200,17.9,,19.8,,,,,
83767,06/10/00,0,,26.8,,11.4,5.1,19.76,44.25,1
83767,06/10/00,1200,0,,13.2,,,,,
83767,07/10/00,0,,29.7,,11.4,9,22.26,40.25,0.666667
83767,07/10/00,1200,0,,15,,,,,
83767,08/10/00,0,,31.2,,11.4,8.6,24.3,45.25,1
83767,08/10/00,1200,0,,17.8,,,,,
83767,09/10/00,0,,33.6,,11,9.4,27.3,51,0.666667
83767,09/10/00,1200,0,,20.9,,,,,
83767,10/10/00,0,,28.3,,0.7,8.5,22.64,86.5,1.333333
83767,10/10/00,1200,0.5,,19.5,,,,,
83767,11/10/00,0,,29.2,,6.8,1.6,23.66,71.75,0.666667
83767,11/10/00,1200,27.6,,19.3,,,,,
83767,12/10/00,0,,33.8,,10,4.1,27.34,59.25,0.666667
83767,12/10/00,1200,0,,21.2,,,,,
83767,13/10/00,0,,30.7,,1.2,6.4,25.02,75.5,1.666667
83767,13/10/00,1200,0,,22.9,,,,,
83767,14/10/00,0,,28.6,,7,4.4,23.92,70,1.666667
83767,14/10/00,1200,4,,19.1,,,,,
83767,15/10/00,0,,32.1,,9,4.7,25.48,63.75,2
83767,15/10/00,1200,0,,21.3,,,,,
83767,16/10/00,0,,33.5,,10.8,6.4,27.1,54.75,1.333333
83767,16/10/00,1200,0,,21,,,,,
83767,17/10/00,0,,35.1,,10.2,8.8,28.8,48.25,1
83767,17/10/00,1200,0,,24.1,,,,,
83767,18/10/00,0,,31.6,,3.1,8.7,26.94,61,0.333333
83767,18/10/00,1200,0,,22,,,,,
83767,19/10/00,0,,35.4,,9.9,6.7,29.68,40.75,1
83767,19/10/00,1200,0,,24.8,,,,,
83767,20/10/00,0,,33.1,,9.2,10.6,27.06,46.75,1
83767,20/10/00,1200,0,,21.7,,,,,
83767,21/10/00,0,,35.1,,11.7,9,28.9,41,0.666667
83767,21/10/00,1200,0,,22,,,,,
83767,22/10/00,0,,35.8,,11.4,9.1,28.62,44.25,1
83767,22/10/00,1200,0,,20.5,,,,,
83767,23/10/00,0,,33.8,,1,10.4,25.2,67,1
83767,23/10/00,1200,0,,22.1,,,,,
83767,24/10/00,0,,31.7,,8.5,5.8,25.46,65.5,1.333333
83767,24/10/00,1200,0,,20.2,,,,,
83767,25/10/00,0,,26.7,,0,5.4,23.56,76.25,1
83767,25/10/00,1200,2.3,,21.2,,,,,
83767,26/10/00,0,,33,,9.6,4.4,27.22,58.75,1
83767,26/10/00,1200,0,,21.8,,,,,
83767,27/10/00,0,,28.5,,0.1,5.7,21.7,93,0.666667
83767,27/10/00,1200,21.2,,18.4,,,,,
83767,28/10/00,0,,29.2,,11.6,1,23.34,57,0.666667
83767,28/10/00,1200,6,,18.4,,,,,
83767,29/10/00,0,,30,,11.1,6.7,23.82,54.25,1.666667
83767,29/10/00,1200,0,,18.1,,,,,
83767,30/10/00,0,,30.2,,11.8,8,23.48,46,0.666667
83767,30/10/00,1200,0,,15.8,,,,,
83767,31/10/00,0,,31.6,,9.6,8.9,25.38,47,1.333333
83767,31/10/00,1200,0,,17.9,,,,,
83767,01/11/00,0,,32.6,,11.6,10.1,27,41.25,1
83767,01/11/00,1200,0,,21.7,,,,,
83767,02/11/00,0,,29.9,,1,10.4,23.16,76,1.666667
83767,02/11/00,1200,0,,20.2,,,,,
83767,03/11/00,0,,30.5,,11.3,1.7,24.12,68,0.666667
83767,03/11/00,1200,14.5,,18.6,,,,,
83767,04/11/00,0,,31.8,,9.8,4.5,25.46,66.25,0.333333
83767,04/11/00,1200,0,,21.2,,,,,
83767,05/11/00,0,,31.9,,8.1,4.6,22.74,76.5,0.666667
83767,05/11/00,1200,8.4,,18.6,,,,,
83767,06/11/00,0,,30.5,,7.6,3.6,23.46,62.25,1
83767,06/11/00,1200,25,,13.7,,,,,
83767,07/11/00,0,,29.3,,2.8,5.5,25.04,59.25,2
83767,07/11/00,1200,0,,21.3,,,,,
83767,08/11/00,0,,31.2,,9.9,6.2,24.42,63.25,1.333333
83767,08/11/00,1200,0,,19.4,,,,,
83767,09/11/00,0,,32.1,,11.3,6.3,25.62,54.5,1.333333
83767,09/11/00,1200,1.1,,20.9,,,,,
83767,10/11/00,0,,31.3,,7.7,5.4,25.24,64.25,1
83767,10/11/00,1200,0,,19.8,,,,,
83767,11/11/00,0,,31.5,,8.2,6.8,24,76,1.666667
83767,11/11/00,1200,36,,19.2,,,,,
83767,12/11/00,0,,23.9,,0.7,4,20.04,94.75,0.666667
83767,12/11/00,1200,18.7,,18.3,,,,,
83767,13/11/00,0,,25.2,,0.8,1,21.58,90,0.666667
83767,13/11/00,1200,34.2,,18,,,,,
83767,14/11/00,0,,29.4,,10.2,1.1,23.7,63.25,1
83767,14/11/00,1200,2.6,,19.3,,,,,
83767,15/11/00,0,,28.2,,9.9,8.2,22.46,50.5,1
83767,15/11/00,1200,0,,17.2,,,,,
83767,16/11/00,0,,29,,11.9,7.3,23.42,55,0.666667
83767,16/11/00,1200,0,,17,,,,,
83767,17/11/00,0,,31.4,,11.3,8.1,24.06,58.75,1
83767,17/11/00,1200,0,,19.2,,,,,
83767,18/11/00,0,,30.2,,10,4.1,22.06,79,1
83767,18/11/00,1200,0,,18.6,,,,,
83767,19/11/00,0,,31.2,,11.8,3.9,24.34,69,1
83767,19/11/00,1200,17.2,,17.8,,,,,
83767,20/11/00,0,,32.5,,8.9,4.7,23.48,75,0.666667
83767,20/11/00,1200,0,,19.8,,,,,
83767,21/11/00,0,,24.7,,3.2,5.8,21.8,82.5,1
83767,21/11/00,1200,36,,18.6,,,,,
83767,22/11/00,0,,30.6,,11.9,2.3,24.72,64,0.666667
83767,22/11/00,1200,0,,18,,,,,
83767,23/11/00,0,,32.8,,11.3,5.8,26.9,66,0.666667
83767,23/11/00,1200,0,,21.8,,,,,
83767,24/11/00,0,,32.3,,7.1,5.8,24.04,78.5,1
83767,24/11/00,1200,0,,21,,,,,
83767,25/11/00,0,,25.1,,1.6,4.5,22.36,92,0.666667
83767,25/11/00,1200,5.8,,20,,,,,
83767,26/11/00,0,,28.3,,11.5,1.7,23.58,67.75,0.666667
83767,26/11/00,1200,9.4,,18.8,,,,,
83767,27/11/00,0,,31.7,,11.6,5.2,25.86,59.25,0.333333
83767,27/11/00,1200,0,,20.1,,,,,
83767,28/11/00,0,,33.6,,10.7,6.2,27.98,57.25,0.666667
83767,28/11/00,1200,0,,22.6,,,,,
83767,29/11/00,0,,28.5,,0.5,6.8,22.32,93,1
83767,29/11/00,1200,5.2,,19.6,,,,,
83767,30/11/00,0,,26.9,,4.1,1.5,23.16,83,1
83767,30/11/00,1200,25.1,,19.4,,,,,
83767,01/12/00,0,,26.7,,4.4,4.5,22.32,73.75,1
83767,01/12/00,1200,2.8,,20.2,,,,,
83767,02/12/00,0,,24.6,,3.1,4.6,20.8,82.5,0.333333
83767,02/12/00,1200,0,,17.2,,,,,
83767,03/12/00,0,,31.5,,9,2.7,26.36,64.5,0.333333
83767,03/12/00,1200,0.6,,20.8,,,,,
83767,04/12/00,0,,27.1,,0.4,3,20.96,92.75,1.333333
83767,04/12/00,1200,0.1,,18.6,,,,,
83767,05/12/00,0,,28.2,,10.8,1,22.94,67,1.333333
83767,05/12/00,1200,19.8,,17.6,,,,,
83767,06/12/00,0,,29.1,,10.8,5.9,24.22,58.75,0.666667
83767,06/12/00,1200,0,,18.3,,,,,
83767,07/12/00,0,,30.7,,11.3,6.7,24.96,50.25,1.333333
83767,07/12/00,1200,0,,20,,,,,
83767,08/12/00,0,,32.9,,10.5,11.7,26.94,44.5,0.333333
83767,08/12/00,1200,0,,21.1,,,,,
83767,09/12/00,0,,33.7,,10.2,6.6,27.82,47.75,1
83767,09/12/00,1200,0,,21.7,,,,,
83767,10/12/00,0,,34.9,,9.1,9.3,27.96,54,1
83767,10/12/00,1200,0,,20.8,,,,,
83767,11/12/00,0,,33.4,,10.6,9.1,27.86,56.5,1
83767,11/12/00,1200,0,,22,,,,,
83767,12/12/00,0,,33.8,,8.1,7.6,29.42,55.75,1
83767,12/12/00,1200,0,,24.7,,,,,
83767,13/12/00,0,,29.9,,0.2,6.4,24.42,88.25,0.333333
83767,13/12/00,1200,3.3,,21.3,,,,,
83767,14/12/00,0,,28.9,,2.8,1.5,23.86,89.75,1
83767,14/12/00,1200,34.3,,21.5,,,,,
83767,15/12/00,0,,28.4,,2.5,1.5,24.08,89.75,1
83767,15/12/00,1200,2.6,,22.1,,,,,
83767,16/12/00,0,,29.9,,9.3,2,22.76,68.75,2.333333
83767,16/12/00,1200,15.6,,20,,,,,
83767,17/12/00,0,,26.9,,5.7,8.5,21.56,64.25,1.333333
83767,17/12/00,1200,0,,15.7,,,,,
83767,18/12/00,0,,26.4,,8,5.5,21.48,62,1
83767,18/12/00,1200,0,,15.6,,,,,
83767,19/12/00,0,,28.8,,10.1,5.1,23.54,64.75,1
83767,19/12/00,1200,0,,18.6,,,,,
83767,20/12/00,0,,31.4,,10.7,5,26,56.75,0.666667
83767,20/12/00,1200,0,,20.3,,,,,
83767,21/12/00,0,,33.2,,11,6.2,26.98,55.25,0.666667
83767,21/12/00,1200,0,,20.8,,,,,
83767,22/12/00,0,,31.5,,7.1,6.3,24.82,79.5,1.333333
83767,22/12/00,1200,0,,21.4,,,,,
83767,23/12/00,0,,32,,7.1,3.9,25.54,78.75,1
83767,23/12/00,1200,1.1,,19.6,,,,,
83767,24/12/00,0,,27.8,,5.2,2.8,23.6,81.5,0.666667
83767,24/12/00,1200,58,,20.9,,,,,
83767,25/12/00,0,,31.1,,5.9,2.8,25.3,72.75,0.666667
83767,25/12/00,1200,5.1,,22.5,,,,,
83767,26/12/00,0,,33.1,,8.2,3.3,26.48,67.25,1
83767,26/12/00,1200,3.2,,21.6,,,,,
83767,27/12/00,0,,32,,9.2,4.5,25.88,75.75,0.666667
83767,27/12/00,1200,0,,22,,,,,
83767,28/12/00,0,,28.2,,2.5,3.9,23.24,89.25,1
83767,28/12/00,1200,14.6,,20.8,,,,,
83767,29/12/00,0,,30.5,,5.3,2,24.16,84.25,0.666667
83767,29/12/00,1200,2.1,,21.3,,,,,
83767,30/12/00,0,,28.5,,3.3,2.6,23.96,85.25,0.666667
83767,30/12/00,1200,7.6,,21.2,,,,,
83767,31/12/00,0,,30,,9.4,2.4,25.2,72.75,0.333333
83767,31/12/00,1200,7.5,,20.8,,,,,
83767,20/08/01,0,,24.6,,,,,,1036
83767,21/08/01,0,,20.1,,,,,,1036
83767,22/08/01,0,,23.7,,,,,,1036
83767,23/08/01,0,,27.4,,,,,,1036
83767,24/08/01,0,,28.4,,,,,,2072
83767,26/08/01,0,,23.8,,,,,,0
83767,28/08/01,0,,28.3,,,,,,0
83767,30/08/01,0,,27.5,,,,,,1036
83767,31/08/01,0,,30,,,,,,0
83767,01/09/01,0,,31,,,,,,1036
83767,01/09/01,1200,0,,,,,,,
83767,02/09/01,0,,25.2,,,,,,0
83767,02/09/01,1200,0,,,,,,,
83767,03/09/01,1200,0,,,,,,,
83767,04/09/01,1200,0,,,,,,,
83767,05/09/01,1200,0,,,,,,,
83767,06/09/01,1200,0,,,,,,,
83767,07/09/01,1200,0,,,,,,,
83767,08/09/01,1200,0,,,,,,,
83767,09/09/01,1200,0,,,,,,,
83767,10/09/01,1200,0,,,,,,,
83767,11/09/01,1200,0,,,,,,,
83767,12/09/01,1200,0,,,,,,,
83767,13/09/01,1200,0,,,,,,,
83767,14/09/01,1200,0,,,,,,,
83767,15/09/01,0,,23.9,,,,,,2.59
83767,15/09/01,1200,0,,,,,,,
83767,16/09/01,0,,17.5,,,,12.9,,2072
83767,16/09/01,1200,0,,10.5,,,,,
83767,17/09/01,0,,22.2,,,,14.68,,1036
83767,17/09/01,1200,0,,6.8,,,,,
83767,18/09/01,0,,24.2,,,,,,2072
83767,18/09/01,1200,0,,,,,,,
83767,19/09/01,0,,27.3,,,,20.32,,1.726667
83767,19/09/01,1200,0,,13.1,,,,,
83767,20/09/01,0,,,,,,,,2072
83767,20/09/01,1200,0,,19,,,,,
83767,21/09/01,0,,,,,,,,1554
83767,21/09/01,1200,6,,16.2,,,,,
83767,22/09/01,0,,,,,,,,1554
83767,22/09/01,1200,21,,16.4,,,,,
83767,23/09/01,0,,,,,,,,1295
83767,23/09/01,1200,9,,17.7,,,,,
83767,24/09/01,0,,,,,,,,1036
83767,24/09/01,1200,15,,19,,,,,
83767,25/09/01,0,,,,,,,,1036
83767,25/09/01,1200,4,,18,,,,,
83767,26/09/01,0,,,,,,,,518
83767,26/09/01,1200,6,,17.8,,,,,
83767,27/09/01,1200,0,,,,,,,
83767,28/09/01,0,,,,,,,,4144
83767,28/09/01,1200,0,,18.5,,,,,
83767,29/09/01,0,,,,,,,,1036
83767,29/09/01,1200,0,,,,,,,
83767,30/09/01,0,,33.2,,,,26.2,,1.381333
83767,30/09/01,1200,0,,19.3,,,,,
83767,01/10/01,0,,,,,,,,1554
83767,01/10/01,1200,0,,22.6,,,,,
83767,02/10/01,0,,,,,,,,2072
83767,02/10/01,1200,17,,17.2,,,,,
83767,03/10/01,0,,26,,,,19.38,61.5,1036
83767,03/10/01,1200,0,,14.8,,,,,
83767,04/10/01,0,,29.4,,,,22.54,56.25,1036
83767,04/10/01,1200,0,,16.3,,,,,
83767,05/10/01,0,,29.4,,,,23.24,58.5,0.345333
83767,05/10/01,1200,0,,18.6,,,,,
83767,06/10/01,0,,,,,,,,0
83767,06/10/01,1200,0,,17.1,,,,,
83767,07/10/01,0,,30,,,,23.58,70,1.381333
83767,07/10/01,1200,0,,20,,,,,
83767,08/10/01,0,,21,,,,,,1036
83767,08/10/01,1200,0,,,,,,,
83767,09/10/01,0,,27,,,,21.42,77.25,0.690667
83767,09/10/01,1200,11,,16.7,,,,,
83767,10/10/01,0,,29.7,,,,23.38,58.25,0.690667
83767,10/10/01,1200,0,,16.8,,,,,
83767,11/10/01,0,,30.8,,,,24.56,72.75,1.381333
83767,11/10/01,1200,0,,20.2,,,,,
83767,12/10/01,0,,32,,,,25.22,67.5,0.690667
83767,12/10/01,1200,0,,18.9,,,,,
83767,13/10/01,0,,31.5,,,,25.16,65.75,0.345333
83767,13/10/01,1200,0,,20.1,,,,,
83767,14/10/01,0,,28.7,,,,24.74,66,0.345333
83767,14/10/01,1200,0,,21.6,,,,,
83767,15/10/01,0,,31.4,,,,25.7,57.25,1036
83767,15/10/01,1200,0,,20.9,,,,,
83767,16/10/01,0,,30.7,,,,23.68,66,1.381333
83767,16/10/01,1200,0,,19.4,,,,,
83767,17/10/01,0,,30.1,,,,22.92,74,1036
83767,17/10/01,1200,3,,19.4,,,,,
83767,18/10/01,0,,29.8,,,,22.78,83.5,2.417333
83767,18/10/01,1200,4,,20,,,,,
83767,19/10/01,0,,21.6,,,,19.08,92,1036
83767,19/10/01,1200,23,,18,,,,,
83767,20/10/01,0,,29.5,,,,22.68,71.5,0.345333
83767,20/10/01,1200,10,,15.6,,,,,
83767,21/10/01,0,,22.2,,,,19.76,93.75,0
83767,21/10/01,1200,3,,18.8,,,,,
83767,22/10/01,0,,28.6,,,,22.56,49.25,1.726667
83767,22/10/01,1200,2,,18,,,,,
83767,23/10/01,0,,29,,,,21.32,41.75,0.690667
83767,23/10/01,1200,0,,15.4,,,,,
83767,24/10/01,0,,31.2,,,,24.3,48.5,1036
83767,24/10/01,1200,0,,16.7,,,,,
83767,25/10/01,0,,31.7,,,,24.98,44.25,1036
83767,25/10/01,1200,0,,18.9,,,,,
83767,26/10/01,0,,33,,,,26.3,50.5,0.345333
83767,26/10/01,1200,0,,19.8,,,,,
83767,27/10/01,0,,33,,,,27.24,45.5,0.690667
83767,27/10/01,1200,0,,22,,,,,
83767,28/10/01,0,,35.5,,,,28.32,45.5,0.345333
83767,28/10/01,1200,0,,22,,,,,
83767,29/10/01,0,,35.8,,,,29.22,45,1.381333
83767,29/10/01,1200,0,,22.4,,,,,
83767,30/10/01,0,,29,,,,25.2,71.75,0.690667
83767,30/10/01,1200,0,,22.8,,,,,
83767,31/10/01,0,,,,,,,,1036
83767,31/10/01,1200,0,,21.4,,,,,
83767,01/11/01,0,,32.8,,,,26.72,53,0.690667
83767,01/11/01,1200,0,,20.9,,,,,
83767,02/11/01,0,,31.7,,,,24.8,63.5,0.345333
83767,02/11/01,1200,0,,19,,,,,
83767,03/11/01,0,,,,,,,,1036
83767,03/11/01,1200,0,,19,,,,,
83767,04/11/01,0,,20.2,,,,18.2,89.25,0.345333
83767,04/11/01,1200,3,,16.1,,,,,
83767,05/11/01,0,,28.9,,,,22.26,70,0.345333
83767,05/11/01,1200,7,,14.5,,,,,
83767,06/11/01,0,,33.2,,,,26.5,58.75,0.690667
83767,06/11/01,1200,0,,19,,,,,
83767,07/11/01,0,,34.3,,,,26.12,74.75,1.726667
83767,07/11/01,1200,0,,24,,,,,
83767,08/11/01,0,,30.5,,,,25.3,72.5,0
83767,08/11/01,1200,33,,20,,,,,
83767,09/11/01,0,,33.1,,,,27.36,64.5,1036
83767,09/11/01,1200,0,,21.8,,,,,
83767,10/11/01,0,,32.6,,,,24.52,78.75,1.726667
83767,10/11/01,1200,0,,21.2,,,,,
83767,11/11/01,0,,27,,,,22.82,93,1036
83767,11/11/01,1200,0,,21.6,,,,,
83767,12/11/01,0,,26.7,,,,22.62,85.75,0.345333
83767,12/11/01,1200,22,,21.9,,,,,
83767,13/11/01,0,,26.4,,,,22.5,82.25,1.381333
83767,13/11/01,1200,0,,20.2,,,,,
83767,14/11/01,0,,26,,,,22.14,88.5,1036
83767,14/11/01,1200,8,,17.4,,,,,
83767,15/11/01,0,,26.9,,,,22.38,88.25,0.345333
83767,15/11/01,1200,9,,18.7,,,,,
83767,16/11/01,0,,31,,,,24.64,77.5,1036
83767,16/11/01,1200,0.4,,19.9,,,,,
83767,17/11/01,0,,27.8,,,,23.78,79.25,1036
83767,17/11/01,1200,0,,21.6,,,,,
83767,18/11/01,0,,29.4,,,,24.1,69.5,1036
83767,18/11/01,1200,0,,18.2,,,,,
83767,19/11/01,0,,32.2,,,,25.32,70.25,0.690667
83767,19/11/01,1200,0,,19.4,,,,,
83767,20/11/01,0,,32.5,,,,26.58,66,1036
83767,20/11/01,1200,0,,20.7,,,,,
83767,21/11/01,0,,34,,,,27.82,61.75,0.690667
83767,21/11/01,1200,0,,22.5,,,,,
83767,22/11/01,0,,32,,,,25.22,87.5,1036
83767,22/11/01,1200,0,,24.8,,,,,
83767,23/11/01,0,,31.7,,,,25.78,71,0.345333
83767,23/11/01,1200,2,,19.6,,,,,
83767,24/11/01,0,,34.2,,,,27.72,68,0.690667
83767,24/11/01,1200,0,,23.5,,,,,
83767,25/11/01,0,,31.1,,,,26.02,79.5,1.726667
83767,25/11/01,1200,0,,23.5,,,,,
83767,26/11/01,0,,34,,,,27.36,66.25,0.690667
83767,26/11/01,1200,31,,22,,,,,
83767,27/11/01,0,,28.4,,,,24.48,88.75,0.690667
83767,27/11/01,1200,0,,24.3,,,,,
83767,28/11/01,0,,30.6,,,,25.34,77.25,0.690667
83767,28/11/01,1200,2,,20.8,,,,,
83767,29/11/01,0,,29,,,,23.22,81,1.381333
83767,29/11/01,1200,0,,21.6,,,,,
83767,30/11/01,0,,30.8,,,,22.3,92.5,0.690667
83767,30/11/01,1200,23,,18.3,,,,,
83767,01/12/01,0,,24,,,,18.4,65,1.381333
83767,01/12/01,1200,0,,13.1,,,,,
83767,02/12/01,0,,29.2,,,,22.12,55.5,0.345333
83767,02/12/01,1200,0,,13.1,,,,,
83767,03/12/01,0,,31,,,,24.92,51.75,1036
83767,03/12/01,1200,0,,18,,,,,
83767,04/12/01,0,,25.5,,,,21.34,88.75,1036
83767,04/12/01,1200,0.4,,20.2,,,,,
83767,05/12/01,0,,24.7,,,,21.7,91.25,0.690667
83767,05/12/01,1200,16,,19.8,,,,,
83767,06/12/01,0,,28.8,,,,22.84,75,0.690667
83767,06/12/01,1200,16,,18,,,,,
83767,07/12/01,0,,31.9,,,,25.54,63.25,0.690667
83767,07/12/01,1200,0,,18.2,,,,,
83767,08/12/01,0,,33.7,,,,26.6,68.75,0.345333
83767,08/12/01,1200,0,,22.6,,,,,
83767,09/12/01,0,,32.4,,,,25.54,84.75,0
83767,09/12/01,1200,1,,21.6,,,,,
83767,10/12/01,0,,31.8,,,,23.92,82.25,0.690667
83767,10/12/01,1200,3,,20.8,,,,,
83767,11/12/01,0,,23.4,,,,22.28,88.75,0.345333
83767,11/12/01,1200,22,,21.9,,,,,
83767,12/12/01,0,,29,,,,23.52,84.75,0.345333
83767,12/12/01,1200,7,,21.4,,,,,
83767,13/12/01,0,,24.2,,,,21.8,98.25,0.690667
83767,13/12/01,1200,30,,21,,,,,
83767,14/12/01,0,,29.7,,,,24.9,85,0.345333
83767,14/12/01,1200,36,,21.2,,,,,
83767,15/12/01,0,,28.4,,,,23.6,90,1036
83767,15/12/01,1200,0.4,,21.3,,,,,
83767,16/12/01,0,,29.9,,,,25,70.75,0.690667
83767,16/12/01,1200,2,,20,,,,,
83767,17/12/01,0,,30.4,,,,25.34,62.25,1036
83767,17/12/01,1200,0,,20.2,,,,,
83767,18/12/01,0,,31.2,,,,25.06,62.5,0.345333
83767,18/12/01,1200,0,,18.8,,,,,
83767,19/12/01,0,,33.4,,,,27.24,59.25,0.690667
83767,19/12/01,1200,0,,20,,,,,
83767,20/12/01,0,,34.1,,,,28.44,55.5,0.345333
83767,20/12/01,1200,0,,22,,,,,
83767,21/12/01,0,,30,,,,25.1,87.75,0.690667
83767,21/12/01,1200,0,,23.2,,,,,
83767,22/12/01,1200,0,,,,,,,
83767,23/12/01,1200,0,,,,,,,
83767,24/12/01,0,,27.3,,,,,,1036
83767,24/12/01,1200,0,,,,,,,
83767,25/12/01,0,,28.2,,,,23.58,64.75,1.381333
83767,25/12/01,1200,0,,17.2,,,,,
83767,26/12/01,0,,29.3,,,,24.24,68,0.690667
83767,26/12/01,1200,0,,18.7,,,,,
83767,27/12/01,0,,29.7,,,,23.44,85,0.690667
83767,27/12/01,1200,0,,19.4,,,,,
83767,28/12/01,0,,28.1,,,,22.74,88.25,1036
83767,28/12/01,1200,26,,21.2,,,,,
83767,29/12/01,0,,29.4,,,,24.42,80,0.345333
83767,29/12/01,1200,17,,20.2,,,,,
83767,30/12/01,0,,30.5,,,,25.82,71.5,0.345333
83767,30/12/01,1200,0,,21.3,,,,,
83767,31/12/01,0,,,,,,,,518
83767,31/12/01,1200,0,,21.7,,,,,
83767,01/01/02,0,,29.5,,11.3,2.5,25.02,70.75,0.666667
83767,01/01/02,1200,13,,20.6,,,,,
83767,02/01/02,0,,30.6,,12,5.6,25.76,53.25,1.333333
83767,02/01/02,1200,0,,21.4,,,,,
83767,03/01/02,0,,31,,12.1,9.7,26.02,52.5,1
83767,03/01/02,1200,0,,21.3,,,,,
83767,04/01/02,0,,32.8,,11.1,9.6,26.44,53.25,0.333333
83767,04/01/02,1200,0,,19.6,,,,,
83767,05/01/02,0,,32,,4.9,6.7,26.68,62.5,1
83767,05/01/02,1200,0,,21.8,,,,,
83767,06/01/02,0,,31.4,,4.8,5.1,26.2,72.75,0.333333
83767,06/01/02,1200,0,,22.4,,,,,
83767,07/01/02,0,,31.7,,10.6,4.3,25.9,68.5,0.666667
83767,07/01/02,1200,0,,21.6,,,,,
83767,08/01/02,0,,32,,9,5.6,26,73.5,0.666667
83767,08/01/02,1200,0,,22.6,,,,,
83767,09/01/02,0,,30.2,,8.2,4,25.06,72.5,0.666667
83767,09/01/02,1200,6.4,,21.1,,,,,
83767,10/01/02,0,,29.4,,4.4,4.5,23.8,72.5,0.666667
83767,10/01/02,1200,2,,19.8,,,,,
83767,11/01/02,0,,25.2,,0,3.5,21.54,90.5,1.333333
83767,11/01/02,1200,14.4,,18.6,,,,,
83767,12/01/02,0,,24.1,,0.2,1.7,20.86,96.75,0
83767,12/01/02,1200,43.8,,18.6,,,,,
83767,13/01/02,0,,28.3,,5.1,0.9,24.26,94.25,1
83767,13/01/02,1200,53.1,,21.2,,,,,
83767,14/01/02,0,,29.2,,3.2,0.9,24.24,92.75,0
83767,14/01/02,1200,11.5,,22.6,,,,,
83767,15/01/02,0,,31,,10.5,1.5,25.74,68.25,1
83767,15/01/02,1200,19,,21.5,,,,,
83767,16/01/02,0,,27.8,,9.6,5.7,24.16,69.5,0.666667
83767,16/01/02,1200,0,,20.6,,,,,
83767,17/01/02,0,,27.6,,12.2,5.1,22.28,63,1
83767,17/01/02,1200,0,,17.1,,,,,
83767,18/01/02,0,,28.4,,12.2,5.5,23.08,50.75,1.666667
83767,18/01/02,1200,0,,16.9,,,,,
83767,19/01/02,0,,30.7,,10.5,7.9,23.7,76.5,0.666667
83767,19/01/02,1200,0,,18,,,,,
83767,20/01/02,0,,29.9,,10,4.2,24.9,70.75,1
83767,20/01/02,1200,3.4,,19.3,,,,,
83767,21/01/02,0,,30.8,,5.8,4.4,25.04,79.5,1.033333
83767,21/01/02,1200,0.1,,22.2,,,,,
83767,22/01/02,0,,26.6,,0.6,2.4,23.48,91.5,0
